date,window_start,window_end,observations,n_assets,n_components,pc1_explained_variance_ratio,pc2_explained_variance_ratio,pc3_explained_variance_ratio,pc4_explained_variance_ratio,pc5_explained_variance_ratio,pc1_pc5_cumulative_explained_variance_ratio,reconstruction_rmse,reconstruction_mae
2021-10-22,2016-11-04,2021-10-22,260,29,5,0.44493320792035723,0.1503135402747277,0.07410298873807183,0.050409308281415065,0.04666427826994983,0.7664233234845217,0.5753793186317844,0.4533710752078418
2021-10-29,2016-11-11,2021-10-29,260,29,5,0.4435155128365589,0.14992070804245153,0.07471390501393174,0.05030976369703451,0.04667801745018811,0.7651379070401647,0.7188223011316511,0.5541118237047169
2021-11-05,2016-11-18,2021-11-05,260,29,5,0.447505719938114,0.14583014368482794,0.0745328287285709,0.050687147191745344,0.047010658380079395,0.7655664979233376,0.6311847975419065,0.47035762614740395
2021-11-12,2016-11-25,2021-11-12,260,29,5,0.44770606718675793,0.14463042273458848,0.07469162580985365,0.05098123205817627,0.04719140362352789,0.7652007514129042,0.6783588903417029,0.5381682121111642
2021-11-19,2016-12-02,2021-11-19,260,29,5,0.447251031056336,0.14447197213281487,0.07534802294217521,0.05092532879232935,0.04730151035518632,0.7652978652788419,0.5212247918969766,0.4035401351107328
2021-11-26,2016-12-09,2021-11-26,260,29,5,0.4483712709200694,0.144080884147197,0.0739268331416289,0.051661830701512264,0.047310607507466226,0.7653514264178738,0.5008305139273627,0.4128896762670865
2021-12-03,2016-12-16,2021-12-03,260,29,5,0.4480355715507727,0.1437585747957317,0.0738161058631721,0.051734234128030354,0.047177559099243656,0.7645220454369506,0.5971005629469127,0.47628641840128744
2021-12-10,2016-12-23,2021-12-10,260,29,5,0.44967865254619926,0.14355616008793728,0.07335001840069674,0.05154563020550325,0.04699662213221386,0.7651270833725505,0.5238981276953564,0.3810815368767655
2021-12-17,2016-12-30,2021-12-17,260,29,5,0.449623182199453,0.14372782953500846,0.07313640760962817,0.05211772888747174,0.046976255518902485,0.7655814037504639,0.4530462250627756,0.3508176889554379
2021-12-24,2017-01-06,2021-12-24,260,29,5,0.450253980018799,0.14353219236928239,0.07269574586763387,0.052175458392295385,0.04696585100192204,0.7656232276499327,0.27785121561781634,0.2150717617753536
2021-12-31,2017-01-13,2021-12-31,260,29,5,0.45032797457283197,0.14352840329275046,0.07271218169531289,0.05223421395559121,0.047093165446699864,0.7658959389631864,0.2974579986687719,0.2309155132295136
2022-01-07,2017-01-20,2022-01-07,260,29,5,0.4470770689172984,0.14636116936576052,0.07385255999261628,0.052107720995810076,0.04724072818405968,0.766639247455545,0.5425628297186685,0.4455978308140811
2022-01-14,2017-01-27,2022-01-14,260,29,5,0.446456231135777,0.14637723278308548,0.074062179712104,0.05274899734427062,0.047170629425469464,0.7668152704007066,0.45235442585105107,0.3422848982717119
2022-01-21,2017-02-03,2022-01-21,260,29,5,0.44662200600108515,0.14615649514542634,0.07474816726405613,0.05251508539746937,0.04689612277968143,0.7669378765877184,0.6041208214054445,0.4941899319508536
2022-01-28,2017-02-10,2022-01-28,260,29,5,0.4456976261718193,0.14654756306966388,0.07484109140418399,0.052614273355245586,0.04699164458878859,0.7666921985897014,0.7332144404023634,0.6106367126757585
2022-02-04,2017-02-17,2022-02-04,260,29,5,0.4458812198218121,0.14657620813093405,0.07469123966520795,0.052838454793293736,0.04680573014648052,0.7667928525577283,0.6490026480833134,0.47918103411239893
2022-02-11,2017-02-24,2022-02-11,260,29,5,0.4454428495142487,0.1461770267871986,0.07524212844044333,0.052698878150497924,0.04674707642099256,0.766307959313381,0.6618481667663795,0.45027096475490136
2022-02-18,2017-03-03,2022-02-18,260,29,5,0.445791141698559,0.14581922385360527,0.07524514670638115,0.05253505373443923,0.04645484390105919,0.7658454098940438,0.41235094431899133,0.34442827043965774
2022-02-25,2017-03-10,2022-02-25,260,29,5,0.44560718003086985,0.1452391931131158,0.07528344925988734,0.05235073115251036,0.04646380535975047,0.7649443589161338,0.5459246448827201,0.46510326111855355
2022-03-04,2017-03-17,2022-03-04,260,29,5,0.4399224161227335,0.1446654834472091,0.07563094663072209,0.05318593932248192,0.05135574470204238,0.764760530225189,0.8177076004275392,0.6175244954546469
2022-03-11,2017-03-24,2022-03-11,260,29,5,0.43915004796031815,0.1443520144998823,0.07544847976713949,0.052982653568996035,0.05060748031108457,0.7625406761074205,1.0540260655748643,0.7954367163963082
2022-03-18,2017-03-31,2022-03-18,260,29,5,0.43895998783187823,0.14351314564670792,0.07800520598262495,0.053258108592515535,0.04984403915296706,0.7635804872066938,0.7425624857657349,0.5880900938094986
2022-03-25,2017-04-07,2022-03-25,260,29,5,0.4383670350785771,0.1431040790550571,0.07775229677631658,0.0534207279924616,0.049778473101712614,0.7624226120041249,0.9352907142450129,0.7171594905872222
2022-04-01,2017-04-14,2022-04-01,260,29,5,0.4375984796162763,0.14274966331179417,0.07796959377280635,0.05308816575807254,0.04984927086755163,0.761255173326501,0.7361598189320493,0.5955094895013638
2022-04-08,2017-04-21,2022-04-08,260,29,5,0.43584597703846173,0.1420222183974547,0.0778387828254122,0.05384196520684188,0.05020641304260721,0.7597553565107777,0.7996871439670414,0.6539116156486249
2022-04-15,2017-04-28,2022-04-15,260,29,5,0.4354617344462346,0.14157378558470365,0.07873089923208523,0.053673835321215224,0.0501679635658422,0.7596082181500808,0.5473454022469436,0.4376988264088645
2022-04-22,2017-05-05,2022-04-22,260,29,5,0.43606786360616784,0.14168559097236527,0.0781921516638999,0.053535105750464475,0.05046737980988653,0.7599480918027841,0.5377235561569655,0.3784274148788202
2022-04-29,2017-05-12,2022-04-29,260,29,5,0.43641841805758225,0.14167348873877506,0.07772878675774246,0.053366550487451696,0.0504452228787328,0.7596324669202841,0.6534496210049051,0.4994494435900479
2022-05-06,2017-05-19,2022-05-06,260,29,5,0.43611412879303213,0.14231820202680098,0.07817335535983602,0.05331668507380551,0.049903793183810746,0.7598261644372855,0.628144736869344,0.518494409716084
2022-05-13,2017-05-26,2022-05-13,260,29,5,0.4369567314550652,0.1411005023568998,0.07774284553408696,0.053526056745955376,0.04983279798218315,0.7591589340741904,0.7724656848651542,0.5746596208243114
2022-05-20,2017-06-02,2022-05-20,260,29,5,0.43500508538570676,0.1408598047144946,0.07932899252450426,0.054035910266989444,0.04971058062318021,0.7589403735148753,1.0094471943217977,0.7117979655219814
2022-05-27,2017-06-09,2022-05-27,260,29,5,0.4380345908698974,0.14009336801442157,0.07841322732482046,0.05347095999134676,0.04939400931202188,0.759406155512508,0.7144229530294485,0.5937993648352825
2022-06-03,2017-06-16,2022-06-03,260,29,5,0.43796920816246687,0.14041053694685618,0.07850890733889052,0.05344162650216246,0.049637674244526905,0.759967953194903,0.3847805926594583,0.28707237725213886
2022-06-10,2017-06-23,2022-06-10,260,29,5,0.4377373026319099,0.14071057492145816,0.07858385393186183,0.05326251036135878,0.049727963689453515,0.7600222055360423,0.8531331315436224,0.6274818687748126
2022-06-17,2017-06-30,2022-06-17,260,29,5,0.44044172959871836,0.13997159094440045,0.07783067200401464,0.05333262262779157,0.04942639642712899,0.761003011602054,0.5729795267991262,0.4471683867391055
2022-06-24,2017-07-07,2022-06-24,260,29,5,0.4416228372176201,0.13989467803590527,0.07916369237673021,0.0531052763269962,0.049540387820006325,0.7633268717772581,0.48811984467536645,0.40365966149824467
2022-07-01,2017-07-14,2022-07-01,260,29,5,0.44146646490635133,0.1390581331544159,0.07872737520135524,0.05358985024405207,0.050079381217612746,0.7629212047237872,0.6770132154822434,0.5217528875676596
2022-07-08,2017-07-21,2022-07-08,260,29,5,0.4403015175427245,0.13939519205864467,0.08056714750125235,0.0533603072063715,0.04945571809332562,0.7630798824023187,0.6227580870693725,0.45391945558518276
2022-07-15,2017-07-28,2022-07-15,260,29,5,0.440316611024201,0.1386856579419615,0.08045599302331939,0.05362897411537758,0.04982903110619776,0.7629162672110572,0.5396403615172278,0.41835916017980346
2022-07-22,2017-08-04,2022-07-22,260,29,5,0.4400338763959177,0.13875540530330496,0.08018804601544095,0.053729558138583,0.049793274160760743,0.7625001600140073,0.6548942872892266,0.5074008968006011
2022-07-29,2017-08-11,2022-07-29,260,29,5,0.44105590849161397,0.1385104310741723,0.07974833052511232,0.05369810596548402,0.04947369479639602,0.7624864708527788,0.700273475458513,0.588181623384969
2022-08-05,2017-08-18,2022-08-05,260,29,5,0.4404073662865715,0.13748031156196794,0.08022572056381015,0.054280652802000846,0.04930821144254982,0.7617022626569003,0.7197184356795063,0.5077556891980138
2022-08-12,2017-08-25,2022-08-12,260,29,5,0.4409534855553319,0.13729139319120023,0.0802493000176319,0.05405221202590416,0.04908812610186789,0.7616345168919361,0.527840809280302,0.3508793764934158
2022-08-19,2017-09-01,2022-08-19,260,29,5,0.44080399351176813,0.1374747245463261,0.08017104940499674,0.05507225883930671,0.04893119476318689,0.7624532210655844,0.3134465026897498,0.2510346982929775
2022-08-26,2017-09-08,2022-08-26,260,29,5,0.4401901426608048,0.1376942903328145,0.08118339749270274,0.05478780095195756,0.048748752422957196,0.7626043838612367,0.5277785346434942,0.3778813362326704
2022-09-02,2017-09-15,2022-09-02,260,29,5,0.4414575056062986,0.13746350610099087,0.08051650592286828,0.054649876537303514,0.048972383799248814,0.7630597779667101,0.4542957083967024,0.358087597816924
2022-09-09,2017-09-22,2022-09-09,260,29,5,0.4420104620699331,0.13679056330436629,0.0805577277724639,0.05462432394972121,0.04901261563173823,0.7629956927282227,0.45651128531516394,0.34292654617870205
2022-09-16,2017-09-29,2022-09-16,260,29,5,0.4431288567310142,0.13637300251056986,0.08033802667847931,0.05436307993692278,0.04873758271016477,0.762940548567151,0.6953780921210228,0.4376878879613763
2022-09-23,2017-10-06,2022-09-23,260,29,5,0.445328643119558,0.1357970486574806,0.0803897857937894,0.053845682404522234,0.04845515132229327,0.7638163112976436,0.6760097209047435,0.5025021420825166
2022-09-30,2017-10-13,2022-09-30,260,29,5,0.4451196204655656,0.13563831974115997,0.08058683480051047,0.05388270900342482,0.048320426775694245,0.7635479107863551,0.6001472897968245,0.472925590699325
2022-10-07,2017-10-20,2022-10-07,260,29,5,0.4444657631819586,0.13561824954406718,0.0820796653671719,0.05388199529569805,0.04819415135593446,0.7642398247448301,0.41321689065961204,0.32250891440076146
2022-10-14,2017-10-27,2022-10-14,260,29,5,0.44419113986186415,0.13583203603258598,0.08209275693573466,0.05415048632353907,0.048843339177079115,0.7651097583308029,0.38581979069738187,0.2944704653868463
2022-10-21,2017-11-03,2022-10-21,260,29,5,0.44577900886830457,0.1350299854323401,0.08179910047850329,0.05400355463129233,0.04837344376476178,0.7649850931752021,0.7101487224461392,0.5730696670742501
2022-10-28,2017-11-10,2022-10-28,260,29,5,0.4443644605360338,0.13539045989219126,0.08158199086663663,0.05515044726592689,0.04854791838593329,0.7650352769467219,0.7252472405948436,0.5531554754461209
2022-11-04,2017-11-17,2022-11-04,260,29,5,0.441433983974595,0.1355184492420385,0.0835856232891207,0.05550684751114131,0.048096982410722,0.7641418864276175,0.8947928044064561,0.7417268936248773
2022-11-11,2017-11-24,2022-11-11,260,29,5,0.44239403648856973,0.13709666963824418,0.08293945908366535,0.05656699069255194,0.04758432664630519,0.7665814825493364,0.7465229197884338,0.6111413011805632
2022-11-18,2017-12-01,2022-11-18,260,29,5,0.4419296151403451,0.13685310034410572,0.08319471873709001,0.056588082346119825,0.04748194623202714,0.7660474627996878,0.5747210234092792,0.42351846680307526
2022-11-25,2017-12-08,2022-11-25,260,29,5,0.44275345263853544,0.13710942503212695,0.08322274798197554,0.05600040884974144,0.047064906943780606,0.7661509414461599,0.3117958233724679,0.23586875686653835
2022-12-02,2017-12-15,2022-12-02,260,29,5,0.4423954557407123,0.1378452121814067,0.08311698605064866,0.05612085764786687,0.047175818456841566,0.7666543300774762,0.5803139895477621,0.38912179561664684
2022-12-09,2017-12-22,2022-12-09,260,29,5,0.44292517453549163,0.13753479071134966,0.08256694345027309,0.05644128504584015,0.04713834307758049,0.7666065368205349,0.4923374563708531,0.40671732864101157
2022-12-16,2017-12-29,2022-12-16,260,29,5,0.44317388446383593,0.13734252537902167,0.08275092396660448,0.05626020993137671,0.04711865421077685,0.7666461979516156,0.3751264978878326,0.28919881892995275
2022-12-23,2018-01-05,2022-12-23,260,29,5,0.4429029046260118,0.1375295762980092,0.0826325805023847,0.05626505158998234,0.04707559024910366,0.7664057032654917,0.4105975242480407,0.34331703514837014
2022-12-30,2018-01-12,2022-12-30,260,29,5,0.4425490593090914,0.13758872553133172,0.082796617023725,0.056122689116501714,0.046983432872060006,0.7660405238527098,0.3059186259461969,0.23662059836886523
2023-01-06,2018-01-19,2023-01-06,260,29,5,0.44122652831525155,0.1376799671623183,0.08252369174013248,0.05579348753575589,0.04702680511134555,0.7642504798648038,0.9407859092462343,0.6684736683301618
2023-01-13,2018-01-26,2023-01-13,260,29,5,0.44141293194779435,0.13763921654030717,0.08223675126211438,0.056454439599104234,0.04701053330270201,0.7647538726520221,0.48376293759506506,0.37122668776831713
2023-01-20,2018-02-02,2023-01-20,260,29,5,0.4406755483632688,0.1376296145484171,0.08232028618438732,0.056886865663506085,0.04728893123669513,0.7648012459962744,0.42502025187323406,0.30453837832749087
2023-01-27,2018-02-09,2023-01-27,260,29,5,0.43903659626180697,0.13785920068921553,0.08289339162044312,0.05726665877067735,0.047105249759133244,0.7641610971012761,0.38687955297506926,0.30951364538265813
2023-02-03,2018-02-16,2023-02-03,260,29,5,0.4350094815363209,0.13799296662563265,0.08489174941522372,0.05779603051162584,0.04728516248755623,0.7629753905763593,0.5812385413671014,0.43693302881442764
2023-02-10,2018-02-23,2023-02-10,260,29,5,0.43242406635891384,0.1389872572716671,0.08515821601924846,0.058212958505985596,0.04744130658080877,0.7622238047366238,0.5410268429603312,0.3476690209303174
2023-02-17,2018-03-02,2023-02-17,260,29,5,0.43276515235335394,0.13879664412168735,0.08562981860060746,0.0583348687514286,0.04766588024099267,0.76319236406807,0.3317314485235328,0.27334596859626115
2023-02-24,2018-03-09,2023-02-24,260,29,5,0.4326579693136563,0.1390115414408068,0.08552602828936674,0.05826139064105789,0.047617958053753066,0.7630748877386407,0.5411169792861144,0.34798468689534934
2023-03-03,2018-03-16,2023-03-03,260,29,5,0.43252201605371765,0.13892530588640026,0.08545603712174467,0.05871428350889889,0.047715039508748044,0.7633326820795094,0.25431897853635255,0.17885573023621476
2023-03-10,2018-03-23,2023-03-10,260,29,5,0.43372081157353576,0.13954823659534063,0.08518139926354201,0.05849560995490225,0.04748071772492714,0.7644267751122478,0.4375796757983103,0.3533534474653823
2023-03-17,2018-03-30,2023-03-17,260,29,5,0.429753099252439,0.14258405811154828,0.08301574141530184,0.059070150694447134,0.048156768375846905,0.7625798178495832,1.043423535111424,0.7541286695696519
2023-03-24,2018-04-06,2023-03-24,260,29,5,0.4297860145019112,0.14254963486179412,0.08293315102223608,0.05903531760245174,0.04824096217556705,0.7625450801639602,0.3963304144626375,0.3213027137900491
2023-03-31,2018-04-13,2023-03-31,260,29,5,0.4303958529192174,0.1425370936112411,0.08274801264274503,0.058966233386641795,0.04796414028713733,0.7626113328469826,0.46675070945130887,0.3447946643482663
2023-04-07,2018-04-20,2023-04-07,260,29,5,0.4295517374895386,0.14253483325585356,0.08294457209307529,0.05945098411125054,0.047917471368108214,0.7623995983178261,0.5237291398242178,0.38285506981900047
2023-04-14,2018-04-27,2023-04-14,260,29,5,0.42968420924747597,0.1428224242911321,0.08298773831600945,0.05953499647330994,0.0480531078193661,0.7630824761472936,0.36734001707968694,0.27761495322204105
2023-04-21,2018-05-04,2023-04-21,260,29,5,0.4297688222143788,0.14281975133508293,0.08310246390556494,0.0593218719511793,0.048262379813897166,0.7632752892201031,0.30500132441765243,0.21584895320084435
2023-04-28,2018-05-11,2023-04-28,260,29,5,0.4304985301783184,0.14304000764937833,0.08320703823575097,0.05932549652798339,0.04805473643516476,0.7641258090265958,0.3952084317529897,0.2739934725383454
2023-05-05,2018-05-18,2023-05-05,260,29,5,0.43031338026956106,0.14303429098062262,0.08331657979495069,0.059525130393948134,0.048081529116770876,0.7642709105558534,0.4056944624861906,0.32135629829642715
2023-05-12,2018-05-25,2023-05-12,260,29,5,0.42983271726835737,0.142824172166102,0.08365716321483717,0.059466831402051216,0.04804068412020305,0.7638215681715508,0.5911194521427684,0.36794543003165
2023-05-19,2018-06-01,2023-05-19,260,29,5,0.4293636578764971,0.14300903774864773,0.08378518371862216,0.06007613300599199,0.048058925314736003,0.764292937664495,0.34208808726983114,0.27299764173287194
2023-05-26,2018-06-08,2023-05-26,260,29,5,0.4280983834546288,0.14282803919738762,0.08385389358474458,0.06039286081739897,0.04827001591832453,0.7634431929724845,0.7517568104506152,0.5499425941876325
2023-06-02,2018-06-15,2023-06-02,260,29,5,0.4282467469943597,0.14281909602887266,0.08385214008399414,0.06045623339333223,0.04829902435036019,0.7636732408509189,0.2785475595717013,0.23445361804631965
2023-06-09,2018-06-22,2023-06-09,260,29,5,0.4283836712186057,0.14288006920207857,0.08374386516243684,0.06041101936129302,0.048438965266444714,0.7638575902108589,0.3655007033668164,0.2945265695717646
2023-06-16,2018-06-29,2023-06-16,260,29,5,0.4287249995460448,0.14285259698272748,0.08362913317881046,0.06010634109404358,0.04841720156884191,0.7637302723704682,0.47839389697038437,0.3655384797702741
2023-06-23,2018-07-06,2023-06-23,260,29,5,0.42923564891832455,0.14284015033588712,0.08365750053304637,0.05997762761474642,0.04841415966754365,0.7641250870695482,0.34339259737610317,0.28491169949025835
2023-06-30,2018-07-13,2023-06-30,260,29,5,0.4292847121244197,0.14280739337441473,0.08353930205999834,0.06007244657171889,0.048420151347076605,0.7641240054776282,0.32190877793911,0.2687007554260989
2023-07-07,2018-07-20,2023-07-07,260,29,5,0.4293697637973379,0.14268128659083076,0.08320723893662893,0.06033958615539912,0.0484487224952283,0.764046597975425,0.4157883217762213,0.3185124691790447
2023-07-14,2018-07-27,2023-07-14,260,29,5,0.4299720664526858,0.14296658874402415,0.08316870813557549,0.06037870092330664,0.048189310962339006,0.7646753752179312,0.4241195696193364,0.33781357996450434
2023-07-21,2018-08-03,2023-07-21,260,29,5,0.42958185220428796,0.14288320310711794,0.0831107960159829,0.061488321708769826,0.0481946166578179,0.7652587896939765,0.32093151685392446,0.24246579581700542
2023-07-28,2018-08-10,2023-07-28,260,29,5,0.42936510750597245,0.1430511536416129,0.08282663839278694,0.06133586403054123,0.04848306177880833,0.7650618253497219,0.5998034142736617,0.39927261281586857
2023-08-04,2018-08-17,2023-08-04,260,29,5,0.4296689925306525,0.14301624752882677,0.08286873609080765,0.061185480219450965,0.048430746423693084,0.765170202793431,0.4641993615762365,0.3585520024061838
2023-08-11,2018-08-24,2023-08-11,260,29,5,0.4299990075460843,0.14331772269302415,0.08228854757070031,0.0607581098120002,0.04854762137257865,0.7649110089943876,0.31249620869840217,0.2334779967142016
2023-08-18,2018-08-31,2023-08-18,260,29,5,0.43059697291421345,0.14327990372330973,0.08214325989618712,0.06034107003437113,0.048549260448986005,0.7649104670170674,0.41196667911071155,0.28765945936535686
2023-08-25,2018-09-07,2023-08-25,260,29,5,0.4304970743646708,0.14327692248237694,0.08202399173414196,0.06056402393455184,0.048667171483714924,0.7650291839994564,0.3613929312838172,0.2425061912247277
2023-09-01,2018-09-14,2023-09-01,260,29,5,0.4304791043590757,0.14304645653342402,0.08197485227708165,0.060276956112711076,0.04874380760320609,0.7645211768854986,0.5109879917480703,0.4199284123702846
2023-09-08,2018-09-21,2023-09-08,260,29,5,0.43044075479082416,0.1431565776549987,0.0818596741100415,0.060498330997643575,0.04872670990754561,0.7646820474610535,0.373482118880489,0.27488255332725686
2023-09-15,2018-09-28,2023-09-15,260,29,5,0.4304966599537277,0.14315673369859006,0.0818495214072893,0.06062546245863238,0.048743463650887664,0.7648718411691272,0.30191921587123904,0.24464139632303653
2023-09-22,2018-10-05,2023-09-22,260,29,5,0.4312850811365503,0.14310951222879673,0.08190739225443992,0.06058733898798128,0.04832210484589724,0.7652114294536655,0.32616884598367696,0.26292886890381567
2023-09-29,2018-10-12,2023-09-29,260,29,5,0.4315606368155858,0.14322560927717423,0.08183956893706014,0.06039519187031758,0.04830203664585511,0.7653230435459929,0.5124927972468878,0.38791793032553434
2023-10-06,2018-10-19,2023-10-06,260,29,5,0.430405784592287,0.1422632321117249,0.08319195644600022,0.060948768518456035,0.04833876640186583,0.765148508070334,0.46958483843001564,0.3523590390419561
2023-10-13,2018-10-26,2023-10-13,260,29,5,0.4307619483142437,0.14204356218714362,0.08380159634425945,0.06034038443992426,0.04844926280676126,0.7653967540923323,0.4074981622071978,0.2958705500067395
2023-10-20,2018-11-02,2023-10-20,260,29,5,0.43006915113318184,0.14116878833765897,0.08409389454747136,0.060317416595874945,0.048488702934642476,0.7641379535488296,0.724231811111576,0.5615826608010557
2023-10-27,2018-11-09,2023-10-27,260,29,5,0.4305126683237706,0.14145777682144323,0.08406948690351403,0.06035521618137679,0.048175766478349605,0.7645709147084544,0.5998549020766013,0.4328707970243856
2023-11-03,2018-11-16,2023-11-03,260,29,5,0.4326911526728771,0.14156163273076378,0.0837221539207946,0.05910250516228116,0.04813800099437771,0.7652154454810944,0.4202592642305129,0.33421076412008693
2023-11-10,2018-11-23,2023-11-10,260,29,5,0.4324832596443391,0.1413167631704539,0.08485530555404967,0.059381326193385126,0.0480634075488551,0.7661000621110828,0.4161946046318258,0.3381496286865732
2023-11-17,2018-11-30,2023-11-17,260,29,5,0.4314651051818769,0.14153360761844466,0.08563451033894817,0.05957515395216737,0.047877360660683724,0.7660857377521209,0.4076064312678787,0.2809738237081778
2023-11-24,2018-12-07,2023-11-24,260,29,5,0.43074034154853885,0.1416286579435,0.08539045565555461,0.059832595936985034,0.04797521391056032,0.7655672649951389,0.2808500716104405,0.22254549368629958
2023-12-01,2018-12-14,2023-12-01,260,29,5,0.43032530763530874,0.141976349596623,0.08425504856040078,0.060200406594062394,0.04837508704485827,0.7651321994312532,0.5173468935545793,0.40013947281560336
2023-12-08,2018-12-21,2023-12-08,260,29,5,0.43038631491379237,0.14170357914953302,0.08473013998075556,0.06000732336052277,0.04861636041237996,0.7654437178169836,0.4878715674419223,0.3844149978597167
2023-12-15,2018-12-28,2023-12-15,260,29,5,0.4279336803188512,0.14115672244455552,0.08563269296792063,0.060072700144243714,0.04896236270303658,0.7637581585786076,0.46321582595060384,0.3711299850423702
2023-12-22,2019-01-04,2023-12-22,260,29,5,0.42772088307794204,0.14108286369923542,0.08565904497902208,0.06018168886458017,0.04898135723340136,0.7636258378541811,0.48630928010061497,0.34633776950947137
2023-12-29,2019-01-11,2023-12-29,260,29,5,0.42773776779391426,0.1412582567096561,0.08550779429942255,0.06014567374221482,0.04908340065406874,0.7637328931992764,0.33226037427843463,0.2469822021434729
2024-01-05,2019-01-18,2024-01-05,260,29,5,0.4271514291541625,0.1415989595712258,0.08552447636048928,0.06056366579855929,0.04909960662806648,0.7639381375125034,0.4002407979444127,0.294438455584086
2024-01-12,2019-01-25,2024-01-12,260,29,5,0.42665740215059667,0.1416091507794356,0.08562844246152433,0.06055194158356834,0.04925504318080772,0.7637019801559327,0.4684954291856094,0.34919424873453603
2024-01-19,2019-02-01,2024-01-19,260,29,5,0.42624992119180366,0.14145302782702845,0.08638980052306638,0.06036594474282787,0.04928066522513237,0.7637393595098587,0.3939089778046251,0.2900775976144797
2024-01-26,2019-02-08,2024-01-26,260,29,5,0.4267204498918694,0.1415826491517927,0.08623324423171007,0.060497011080796324,0.04930482806018667,0.7643381824163552,0.34192287385432035,0.25977716864689443
2024-02-02,2019-02-15,2024-02-02,260,29,5,0.4263576024150006,0.1415776713398874,0.08595903174999078,0.06054482505564799,0.049374796888570154,0.7638139274490968,0.5838288320351046,0.45497932852164824
2024-02-09,2019-02-22,2024-02-09,260,29,5,0.4258397380096456,0.1416326189197176,0.08612750900480412,0.060756905801385874,0.04962525992176212,0.7639820316573154,0.24385725161782246,0.19401908522410694
2024-02-16,2019-03-01,2024-02-16,260,29,5,0.4253705316052389,0.14178766046837626,0.08619063829972422,0.06069340436136153,0.04965414025110031,0.7636963749858011,0.44843101520225725,0.3553522330138783
2024-02-23,2019-03-08,2024-02-23,260,29,5,0.42555122362502085,0.14180259381207147,0.08612702876926207,0.060581406957831506,0.04951446928531206,0.763576722449498,0.4076617820272688,0.3138147835908066
2024-03-01,2019-03-15,2024-03-01,260,29,5,0.42531715171736423,0.14167773439886563,0.08620562681540785,0.06063918252093068,0.049508963939909736,0.7633486593924782,0.3914452157461501,0.304145325032128
2024-03-08,2019-03-22,2024-03-08,260,29,5,0.42420124749005034,0.1418149928435813,0.0866127155021383,0.06062375659458765,0.04952993850995366,0.7627826509403113,0.4892291936676636,0.37903538620307126
2024-03-15,2019-03-29,2024-03-15,260,29,5,0.42442023850211974,0.1418798026609578,0.08648190091367927,0.060636347027753286,0.04962733056495565,0.7630456196694657,0.3223046345988033,0.25518521443744724
2024-03-22,2019-04-05,2024-03-22,260,29,5,0.4244938843240129,0.14182935360531612,0.08644924341076443,0.06055330215850951,0.049597787404988776,0.7629235709035918,0.4992591386174011,0.37607165185071134
2024-03-29,2019-04-12,2024-03-29,260,29,5,0.42445989950679064,0.14153897418079517,0.08675160160334243,0.06033576671101427,0.04964713289973488,0.7627333749016774,0.30442147152628757,0.25149885638176983
2024-04-05,2019-04-19,2024-04-05,260,29,5,0.4238138233679557,0.14132765141819326,0.08709203666954946,0.060741743089633544,0.0499346199492588,0.7629098744945908,0.5218624217195049,0.42392664832799826
2024-04-12,2019-04-26,2024-04-12,260,29,5,0.4240398305059824,0.14109728751872896,0.08705853934327776,0.06071253222046484,0.05024497414444338,0.7631531637328973,0.4817140483824352,0.3904726698037137
2024-04-19,2019-05-03,2024-04-19,260,29,5,0.42379746405120944,0.14093850566571597,0.08724167176027993,0.060708671768677835,0.050409420522943345,0.7630957337688266,0.5435794305541991,0.46273667133709173
2024-04-26,2019-05-10,2024-04-26,260,29,5,0.42374198505030375,0.14095441117646967,0.08765143315552638,0.06089651738140049,0.050214155310826285,0.7634585020745266,0.549578936251782,0.4362511365061968
2024-05-03,2019-05-17,2024-05-03,260,29,5,0.4229975326169569,0.1413121303539295,0.0873706476179006,0.060798499376470826,0.05030687892772982,0.7627856888929876,0.6043585909366452,0.4472551254057735
2024-05-10,2019-05-24,2024-05-10,260,29,5,0.4231932339477955,0.14129838589538535,0.08735113398133607,0.060661722335159325,0.050277965629983504,0.7627824417896598,0.38088560934820104,0.3114129179772988
2024-05-17,2019-05-31,2024-05-17,260,29,5,0.42399244495597477,0.14117178555118493,0.08720740252141089,0.06011869113646705,0.050351480679397195,0.7628418048444349,0.5312605365618213,0.3872067589996885
2024-05-24,2019-06-07,2024-05-24,260,29,5,0.4234620060055804,0.14056468755014137,0.08784510565358067,0.059930086645929186,0.05039324528302875,0.7621951311382603,0.5592597650281812,0.3882595311341189
2024-05-31,2019-06-14,2024-05-31,260,29,5,0.42224746378842454,0.14058036068938165,0.08819648612223906,0.06007070377088642,0.05065220601325394,0.7617472203841856,0.332510141221907,0.25100995547125515
2024-06-07,2019-06-21,2024-06-07,260,29,5,0.42179403370821233,0.14063641625100937,0.08864534898599373,0.05995735870464054,0.05061682179423158,0.7616499794440875,0.35738893963871293,0.28591671267439783
2024-06-14,2019-06-28,2024-06-14,260,29,5,0.4203060382255898,0.14136082902939642,0.08851233263764484,0.06000545683460378,0.050895459528537926,0.7610801162557728,0.4707445491238971,0.4029168937114166
2024-06-21,2019-07-05,2024-06-21,260,29,5,0.4204589180410369,0.1414506706603723,0.08848869569981309,0.05988593606494579,0.050841978101838,0.761126198568006,0.2795084432295845,0.20279016186677012
